temp_avg,temp_max,wind_speed,cloud_cover,precipitation,humidity,precip_cover,avg_reservoir_fill,max_reservoir_fill,reservoir_risk_score,reservoirs_above_danger,flood_class
29.9375,40.9,21.118750000000002,29.5625,29.3,55.125,62.5,5.8,38.39,0,0,0
24.16875,30.9,21.268749999999997,81.1875,55.99999999999999,85.375,100.0,22.71,93.18,2,1,1
25.600000000000005,34.3,15.137500000000001,9.6875,0.0,38.625,0.0,56.83,77.11,0,0,0
24.224999999999994,31.6,11.75625,31.875,27.3,60.625,18.75,52.76,87.51,2,1,0
23.6625,29.7,18.86875,82.5,60.5,85.3125,100.0,32.99,82.2,0,0,0
24.224999999999998,29.8,14.868749999999999,72.0,89.5,85.875,87.5,13.86,83.15,0,0,0
25.037500000000005,35.6,15.768749999999997,31.75,0.0,37.1875,0.0,35.72,64.02,0,0,0
24.6625,31.8,14.85,72.5,5.5,58.75,37.5,30.21,79.68,0,0,0
20.918750000000003,27.8,11.28125,33.6875,0.30000000000000004,69.375,12.5,38.18,69.69,0,0,0
23.474999999999998,30.2,14.081249999999999,46.9375,1.8,68.3125,25.0,88.72,100.0,8,4,1
23.84375,31.6,12.206250000000002,31.6875,31.200000000000003,66.625,56.25,54.83,86.15,2,1,0
23.35,28.1,24.568749999999998,96.6875,202.60000000000002,87.375,100.0,45.32,85.55,2,1,1
24.574999999999996,32.2,16.4,80.0,26.400000000000002,62.5,56.25,63.12,99.61,4,2,1
23.856250000000003,29.7,19.20625,83.125,72.10000000000001,85.0625,100.0,40.02,81.19,0,0,0
23.175,28.9,16.175,81.625,157.3,88.0625,100.0,30.37,93.18,3,2,1
23.36875,30.1,12.837499999999997,23.3125,1.7000000000000002,68.6875,31.25,89.81,100.0,8,4,1
25.106249999999996,31.2,18.7875,79.875,60.7,81.875,100.0,12.53,32.55,0,0,0
28.712500000000002,38.6,19.6875,34.875,49.1,62.3125,43.75,6.52,31.98,0,0,0
30.518750000000004,39.9,20.29375,44.0625,0.30000000000000004,40.0625,12.5,7.94,38.22,0,0,0
24.36875,30.5,11.79375,50.625,23.200000000000003,73.75,31.25,37.95,85.91,2,1,0
23.024999999999995,34.9,14.6125,9.5,0.0,46.0,0.0,36.36,83.15,0,0,0
23.224999999999998,28.9,16.375000000000004,79.5625,157.0,87.8125,93.75,30.36,93.18,3,2,1
24.55625,32.2,16.875,79.25,27.000000000000004,64.0,50.0,6.37,38.22,0,0,0
24.2375,29.9,12.881250000000001,60.9375,78.7,84.125,87.5,14.65,87.89,2,1,1
29.731250000000003,40.8,20.168750000000006,7.375,0.0,50.5625,0.0,15.43,38.87,0,0,0
23.431250000000006,31.7,11.6375,27.9375,0.0,58.4375,0.0,65.04,95.7,3,1,1
29.5625,40.0,20.44375,10.4375,0.0,36.0625,0.0,15.52,48.45,0,0,0
23.856250000000003,29.7,19.20625,83.125,72.10000000000001,85.0625,100.0,40.02,81.19,0,0,0
25.9375,35.0,19.093749999999996,85.625,128.2,76.5625,93.75,6.69,19.69,0,0,0
24.543749999999996,30.2,15.39375,86.4375,204.7,85.75,87.5,61.8,99.66,5,3,1
28.3,39.3,20.3625,29.625,0.0,53.5,0.0,6.52,25.85,0,0,0
23.18125,29.1,11.0625,16.875,1.4000000000000001,66.9375,18.75,34.25,81.47,0,0,0
29.312500000000004,38.6,19.381249999999998,24.25,0.2,39.9375,12.5,13.87,33.38,0,0,0
22.78125,32.0,15.7875,28.8125,0.6,56.25,12.5,18.0,60.33,0,0,0
20.962500000000002,27.6,11.06875,35.4375,0.30000000000000004,70.5,12.5,38.44,69.89,0,0,0
24.53125,30.4,25.76875,96.0,167.0,84.875,100.0,38.08,47.85,0,0,0
18.83125,27.6,13.887499999999998,17.75,3.0,73.0,18.75,44.0,88.0,2,1,0
23.974999999999998,29.7,20.9,96.25,166.60000000000002,87.8125,100.0,91.2,91.86,5,2,1
23.925,28.9,23.29375,98.125,151.6,90.0625,100.0,26.3,33.37,0,0,0
22.94375,29.5,11.975,35.4375,0.9000000000000001,68.75,25.0,98.72,99.91,7,2,1
23.3625,29.2,15.03125,64.0625,40.4,85.125,100.0,99.75,99.91,7,2,1
27.68125,38.7,22.843749999999996,49.9375,23.900000000000002,70.6875,87.5,7.12,7.65,0,0,0
29.099999999999998,37.6,19.368749999999995,15.375,3.7,58.25,25.0,23.9,24.38,0,0,0
22.987499999999997,29.2,15.650000000000002,68.25,82.7,87.4375,100.0,99.88,99.91,7,2,1
23.45625,29.1,14.9,71.0,76.4,83.4375,87.5,99.94,99.96,7,2,1
21.1375,31.4,14.71875,5.4375,0.0,49.875,0.0,36.1,72.2,0,0,0
19.181250000000002,30.2,13.18125,4.5625,0.0,60.375,0.0,86.73,95.82,5,1,1
23.387499999999996,28.9,13.11875,51.0625,19.700000000000003,82.5625,75.0,99.96,100.0,7,2,1
24.23125,30.8,19.006249999999998,65.0,56.7,83.9375,100.0,62.0,87.34,2,1,1
28.306250000000002,37.9,18.6,10.375,0.0,35.6875,0.0,52.8,60.44,0,0,0
30.250000000000004,38.9,19.0875,24.9375,0.1,46.375,6.25,30.6,33.57,0,0,0
21.39375,30.1,12.256250000000001,27.75,0.0,60.75,0.0,69.68,96.16,3,1,1
29.181250000000002,39.7,20.4,13.9375,1.1,35.75,6.25,27.14,35.76,0,0,0
21.8,28.9,13.39375,40.4375,1.0,69.25,18.75,96.56,99.91,7,2,1
28.974999999999998,40.0,21.1875,31.0,1.0,58.5,12.5,33.32,37.85,0,0,0
24.19375,30.0,22.537499999999998,87.75,277.80000000000007,88.8125,100.0,46.33,82.13,0,0,0
21.481250000000003,32.8,14.374999999999998,33.3125,0.0,49.6875,0.0,64.86,89.61,2,1,0
23.993750000000002,28.5,21.018750000000004,90.3125,51.2,86.9375,100.0,41.5,83.01,0,0,0
30.0625,39.7,19.5,37.5625,0.5,34.3125,6.25,44.79,46.16,0,0,0
24.212500000000006,31.2,16.39375,91.8125,112.2,87.4375,93.75,78.34,99.71,4,1,1
28.775,39.2,18.1125,8.375,0.0,48.5625,0.0,16.17,22.61,0,0,0
27.89375,39.4,21.306250000000002,39.125,124.0,64.0625,37.5,30.42,33.81,0,0,0
30.381249999999998,39.5,18.093749999999996,23.1875,9.399999999999999,46.75,50.0,18.23,33.79,0,0,0
24.443749999999994,30.5,20.8125,86.875,304.7,88.75,100.0,50.49,51.67,0,0,0
30.343750000000004,39.8,19.418750000000003,32.0,0.5,31.5,6.25,43.56,45.52,0,0,0
26.456250000000004,34.5,25.831250000000004,79.6875,38.7,74.5,93.75,18.28,21.92,0,0,0
24.4125,29.3,17.868750000000002,87.0625,113.5,88.3125,100.0,43.03,43.29,0,0,0
22.9375,33.2,16.26875,12.1875,0.0,49.375,0.0,36.63,73.26,0,0,0
24.45625,33.2,22.05,97.875,144.89999999999998,87.3125,100.0,23.39,25.75,0,0,0
18.337500000000002,29.3,12.40625,10.875,0.0,45.0,0.0,57.41,78.53,0,0,0
28.80625,39.3,19.7875,11.25,1.1,35.8125,6.25,28.01,37.32,0,0,0
23.643749999999997,30.2,13.875000000000002,65.8125,88.30000000000001,81.5,75.0,99.96,100.0,7,2,1
20.975,29.7,13.1875,57.5,81.1,75.75,37.5,99.11,99.91,7,2,1
23.7875,29.9,23.081249999999997,95.75,264.7,90.9375,100.0,14.94,22.54,0,0,0
24.075000000000003,29.8,13.443750000000001,69.1875,217.39999999999998,85.875,93.75,99.88,99.91,7,2,1
23.324999999999996,26.9,26.475,95.125,182.60000000000002,91.3125,100.0,79.64,91.11,3,1,1
20.1625,27.2,13.518749999999999,50.9375,81.1,77.5625,37.5,49.96,99.91,3,1,1
23.2125,34.0,14.4625,25.4375,0.0,45.4375,0.0,60.07,85.93,2,1,0
20.587500000000002,30.7,13.11875,5.875,0.0,57.3125,0.0,77.83,90.51,3,1,1
19.162499999999998,29.7,14.987499999999999,11.4375,0.0,49.375,0.0,50.46,71.69,0,0,0
24.94375,35.1,16.8375,16.1875,0.7,36.125,12.5,55.65,78.92,0,0,0
23.706249999999997,27.7,29.762499999999996,90.125,78.39999999999998,86.875,100.0,58.16,76.65,0,0,0
29.90625,38.9,18.450000000000003,22.5,1.0,55.75,18.75,10.48,12.49,0,0,0
23.775000000000002,30.1,19.0125,87.0,59.2,86.1875,100.0,98.24,99.07,7,2,1
30.056250000000006,39.3,18.89375,16.9375,0.0,38.5625,0.0,35.31,40.93,0,0,0
20.2875,28.4,13.725,56.0,81.1,76.4375,37.5,99.04,99.91,7,2,1
29.293750000000006,38.1,17.837500000000002,28.4375,2.4,46.25,18.75,37.25,39.0,0,0,0
25.106250000000003,34.2,16.2375,17.0,0.7999999999999999,35.9375,12.5,32.02,64.03,0,0,0
20.575,30.4,12.024999999999999,6.75,0.0,59.375,0.0,48.59,97.18,3,1,1
20.293749999999996,30.1,13.712500000000002,40.0625,0.0,50.9375,0.0,66.27,91.11,2,1,1
23.706249999999997,27.4,22.993750000000002,95.75,77.3,89.625,100.0,99.22,99.37,7,2,1
22.33125,30.4,14.524999999999999,19.875,0.2,59.0625,6.25,98.2,98.23,7,2,1
23.20625,27.3,28.174999999999997,96.3125,106.1,89.875,100.0,95.19,98.04,7,2,1
22.062500000000004,30.4,13.287500000000001,35.0625,6.4,65.625,31.25,98.97,99.9,7,2,1
31.099999999999998,41.0,19.2375,24.25,0.7,33.4375,12.5,22.37,44.81,0,0,0
23.225,28.7,17.487499999999997,87.75,189.20000000000002,88.75,100.0,65.72,85.55,2,1,1
22.268749999999997,30.4,13.125000000000002,32.1875,6.4,67.625,31.25,98.25,98.58,7,2,1
24.25,29.9,13.524999999999999,94.6875,313.9,89.8125,100.0,99.75,99.91,7,2,1
20.618750000000002,30.3,14.437500000000002,13.6875,0.2,62.9375,6.25,77.76,82.64,1,0,0
23.35625,28.0,24.73125,90.375,140.10000000000002,90.0625,100.0,86.76,96.84,5,1,1
30.54375,41.0,19.5375,22.0,0.7,33.375,12.5,23.11,46.75,0,0,0
21.8,28.9,13.39375,40.4375,1.0,69.25,18.75,96.56,99.91,7,2,1
28.800000000000004,37.6,18.03125,33.3125,0.1,35.3125,6.25,43.82,47.27,0,0,0
24.5625,29.6,21.137499999999996,89.8125,182.39999999999995,88.9375,100.0,34.28,38.09,0,0,0
20.95,30.2,12.9,20.0625,0.0,57.875,0.0,99.35,99.9,7,2,1
29.96875,38.9,20.025000000000002,8.75,0.0,43.125,0.0,34.15,39.78,0,0,0
24.456250000000004,30.3,10.04375,66.3125,39.6,83.0,81.25,99.94,99.96,7,2,1
23.706249999999997,27.4,22.993750000000002,95.75,77.3,89.625,100.0,99.22,99.37,7,2,1
21.20625,29.7,13.100000000000001,58.125,81.7,76.0,43.75,99.17,99.91,7,2,1
28.175,38.7,22.749999999999996,47.8125,22.5,68.3125,75.0,7.99,8.14,0,0,0
28.09375,39.0,21.724999999999994,29.9375,1.0999999999999999,61.9375,18.75,32.9,37.4,0,0,0
23.768749999999997,27.6,25.1,97.125,153.3,90.125,100.0,34.18,68.35,0,0,0
24.625000000000004,30.8,12.75,62.6875,16.6,79.375,75.0,99.88,99.91,7,2,1
24.15,32.1,13.075000000000001,35.6875,3.4,52.0,6.25,76.15,98.69,4,1,1
23.843749999999996,30.2,13.06875,59.8125,88.0,80.75,75.0,99.88,99.91,7,2,1
29.868750000000002,38.4,19.76875,11.6875,0.0,41.5,0.0,34.54,40.29,0,0,0
20.787499999999998,30.2,15.168750000000001,12.875,0.3,58.25,6.25,80.56,92.31,3,1,1
19.2375,28.5,14.493749999999999,15.3125,0.0,69.25,0.0,90.69,97.37,5,1,1
21.056250000000002,34.1,16.087500000000002,3.0,0.0,43.8125,0.0,14.32,28.65,0,0,0
30.0,39.9,18.79375,36.3125,0.0,33.625,0.0,46.4,46.69,0,0,0
21.61875,30.6,15.399999999999999,20.5,1.6,49.5,12.5,69.56,85.93,2,1,0
28.75625,37.8,17.4125,35.0625,0.1,38.5625,6.25,41.34,53.34,0,0,0
25.037500000000005,33.6,22.218749999999996,95.75,110.19999999999999,83.3125,93.75,23.13,24.17,0,0,0
18.268749999999997,29.6,13.331249999999999,12.9375,0.0,50.1875,0.0,59.11,81.57,0,0,0
23.937499999999996,30.2,12.537500000000001,55.1875,78.10000000000001,80.5625,75.0,99.88,99.91,7,2,1
24.73125,30.6,20.681250000000002,88.4375,167.69999999999996,88.375,100.0,32.83,38.02,0,0,0
23.624999999999993,26.7,30.2875,95.0,100.89999999999999,88.1875,100.0,56.37,74.08,0,0,0
24.231250000000003,31.4,15.418750000000003,85.5625,23.299999999999997,70.5625,62.5,92.44,92.44,4,1,1
22.225,31.9,13.9375,16.6875,1.5,53.875,12.5,61.9,61.9,0,0,0
28.687499999999996,37.5,20.76875,32.0,17.7,57.8125,50.0,32.83,32.83,0,0,0
23.31875,28.7,25.493750000000002,96.9375,44.099999999999994,86.6875,100.0,97.82,97.82,6,1,1
22.331249999999997,28.5,14.681249999999999,54.9375,38.7,77.6875,50.0,90.97,90.97,4,1,1
26.4625,34.6,13.418750000000001,13.9375,0.0,41.5625,0.0,69.79,69.79,0,0,0
24.075000000000003,31.4,15.406250000000002,20.875,1.1,55.8125,25.0,80.22,80.22,1,0,0
27.950000000000006,37.3,18.46875,58.0625,126.80000000000001,68.5,87.5,30.22,30.22,0,0,0
25.49375,33.0,14.256249999999996,57.625,84.79999999999998,75.8125,50.0,97.29,97.29,6,1,1
23.5625,30.1,19.63125,84.3125,38.800000000000004,87.0,100.0,94.67,94.67,4,1,1
28.881249999999998,39.2,18.08125,53.5625,19.0,63.75,37.5,30.61,30.61,0,0,0
24.181250000000002,30.7,14.887500000000001,81.0625,318.6,85.6875,75.0,100.0,100.0,6,1,1
23.54375,29.0,23.29375,93.6875,249.90000000000003,90.5625,100.0,69.7,69.7,0,0,0
23.950000000000003,30.7,16.1125,83.0625,79.6,87.4375,100.0,100.0,100.0,6,1,1
24.2375,30.7,14.475,75.0,59.2,84.8125,75.0,100.0,100.0,6,1,1
23.8875,30.8,14.65,42.0,2.7,59.8125,12.5,90.23,90.23,4,1,1
24.15625,30.7,13.8375,75.375,100.1,84.9375,75.0,100.0,100.0,6,1,1
23.924999999999997,30.6,18.412500000000005,94.8125,73.30000000000001,86.375,100.0,73.8,73.8,1,0,0
25.662499999999998,34.3,18.8625,80.1875,75.5,79.5,100.0,21.47,21.47,0,0,0
23.7125,30.8,14.81875,82.4375,60.50000000000001,76.75,75.0,91.9,91.9,4,1,1
24.45,31.0,12.7625,57.5,7.0,71.875,43.75,83.42,83.42,1,0,0
23.48125,27.6,27.81875,91.125,297.2,89.25,100.0,97.89,97.89,6,1,1
24.199999999999992,30.1,12.4875,89.8125,120.30000000000001,85.875,100.0,91.65,91.65,4,1,1
26.04375,34.6,15.237499999999997,22.25,0.7,44.625,12.5,66.35,66.35,0,0,0
24.299999999999997,30.7,12.799999999999999,58.9375,6.7,72.125,43.75,83.28,83.28,1,0,0
23.318749999999998,27.4,28.068749999999998,95.6875,132.4,89.5,100.0,87.65,87.65,4,1,1
25.500000000000004,34.6,14.787499999999998,23.0625,0.0,32.8125,0.0,55.78,55.78,0,0,0
26.731249999999996,36.1,17.39375,18.0625,0.0,42.375,0.0,53.78,53.78,0,0,0
25.493750000000002,33.7,22.075,71.4375,76.39999999999999,82.5,100.0,1.71,1.71,0,0,0
28.55,40.2,21.225,41.3125,2.8,56.4375,31.25,53.56,53.56,0,0,0
22.26875,31.2,12.1625,7.125,0.0,53.875,0.0,59.47,59.47,0,0,0
26.643749999999994,36.1,17.981250000000003,28.375,0.0,43.375,0.0,52.67,52.67,0,0,0
23.456250000000004,30.7,14.425,55.75,22.7,65.9375,25.0,71.26,71.26,1,0,0
23.912499999999994,29.3,18.175,84.875,121.50000000000001,87.1875,100.0,100.0,100.0,6,1,1
25.95,34.3,18.587500000000002,63.6875,71.5,77.0625,87.5,23.49,23.49,0,0,0
28.58125,38.6,19.16875,33.5,1.7,53.625,18.75,36.19,36.19,0,0,0
23.612499999999997,28.6,23.093750000000004,88.8125,86.7,87.875,100.0,100.0,100.0,6,1,1
23.299999999999994,32.9,13.731249999999998,14.5625,0.0,50.125,0.0,58.7,58.7,0,0,0
28.724999999999998,38.0,19.606250000000003,25.9375,20.799999999999997,61.4375,43.75,39.94,39.94,0,0,0
26.518749999999997,33.2,13.781249999999996,56.6875,7.5,54.0625,25.0,89.55,89.55,4,1,0
24.062499999999996,30.7,14.35625,79.3125,329.6,86.1875,87.5,100.0,100.0,6,1,1
23.993750000000002,28.9,25.05625,97.3125,128.2,87.6875,100.0,17.6,17.6,0,0,0
24.537499999999998,34.0,13.61875,31.3125,0.1,46.375,6.25,51.54,51.54,0,0,0
23.5625,30.1,18.856250000000003,88.625,46.0,87.4375,100.0,95.22,95.22,6,1,1
24.25,30.9,14.71875,83.9375,140.7,87.25,100.0,100.0,100.0,6,1,1
23.737499999999997,29.4,22.393750000000004,88.875,67.50000000000001,87.1875,100.0,100.0,100.0,6,1,1
27.968750000000004,35.9,16.54375,22.9375,0.0,42.5625,0.0,53.12,53.12,0,0,0
23.200000000000003,28.0,24.287499999999998,91.8125,188.29999999999995,90.25,100.0,99.72,99.72,6,1,1
26.88125,35.6,19.3375,70.75,131.6,74.5,100.0,29.56,29.56,0,0,0
28.78125,38.9,18.231250000000003,24.5,0.0,46.5,0.0,45.32,45.32,0,0,0
24.4625,30.7,20.6375,96.1875,81.7,84.375,100.0,1.81,1.81,0,0,0
22.287499999999998,30.2,12.231250000000001,15.0,0.7,63.125,6.25,85.08,85.08,4,1,0
23.83125,29.0,17.30625,81.625,116.09999999999998,87.6875,93.75,100.0,100.0,6,1,1
26.11875,35.0,14.74375,12.75,0.0,30.5,0.0,46.99,46.99,0,0,0
23.60625,30.1,19.118750000000002,87.875,41.3,87.1875,100.0,95.27,95.27,6,1,1
23.881250000000005,31.0,12.7375,38.1875,6.4,57.8125,37.5,74.35,74.35,1,0,0
24.237499999999997,30.7,14.21875,77.125,115.5,87.1875,100.0,100.0,100.0,6,1,1
24.087500000000006,29.0,24.581249999999997,88.8125,25.5,84.6875,100.0,91.34,91.34,4,1,1
23.299999999999994,32.9,13.731249999999998,14.5625,0.0,50.125,0.0,58.7,58.7,0,0,0
28.8125,38.9,18.44375,32.625,0.2,48.875,6.25,42.21,42.21,0,0,0
22.593749999999996,32.9,13.643749999999999,15.1875,0.2,52.5625,6.25,59.04,59.04,0,0,0
23.875,29.0,26.31875,92.375,36.4,86.3125,100.0,90.3,90.3,4,1,1
22.91875,26.7,29.393750000000004,94.875,477.70000000000005,91.875,100.0,94.32,94.32,4,1,1
30.937499999999996,41.2,22.737500000000004,36.25,0.4,37.625,6.25,33.03,33.03,0,0,0
23.56875,31.2,13.8875,36.0625,6.2,60.5625,25.0,69.97,69.97,0,0,0
24.062499999999996,30.1,13.89375,91.1875,204.9,87.375,100.0,95.05,95.05,6,1,1
24.043750000000003,32.1,14.900000000000002,47.8125,0.5,59.5,12.5,95.73,95.73,6,1,1
24.0625,31.3,12.737500000000002,27.3125,0.0,59.8125,0.0,78.45,78.45,1,0,0
25.05625,35.0,15.5,17.0625,0.0,42.0625,0.0,72.12,72.12,1,0,0
25.381250000000005,34.6,14.493749999999999,27.25,0.0,34.4375,0.0,50.27,50.27,0,0,0
23.66875,28.3,26.524999999999995,90.1875,145.1,88.3125,100.0,98.1,98.1,6,1,1
23.78125,30.1,18.19375,92.75,194.79999999999998,88.5,100.0,99.75,99.75,6,1,1
23.381249999999998,32.4,15.11875,23.625,0.0,57.125,0.0,78.31,78.31,1,0,0
23.675,30.6,22.05625,97.375,177.89999999999998,88.25,100.0,94.71,94.71,4,1,1
25.312500000000004,35.0,14.9375,17.0,0.0,46.8125,0.0,51.51,51.51,0,0,0
25.806250000000002,35.5,19.343749999999996,39.4375,4.1,49.1875,12.5,33.35,33.35,0,0,0
27.2,35.3,14.6125,4.3125,0.0,30.625,0.0,40.29,40.29,0,0,0
